customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1268-ASBGA,Female,SC,Has A Partner,No Dependents,16,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Credit card (automatic),85.35,1375.15,Churned
8943-URTMR,Female,Not SC,No Partner,No Dependents,2,Provided Phone Service,Single Line,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,With Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Mailed check,79.65,152.7,Churned
4815-TUMEQ,Female,Not SC,No Partner,No Dependents,10,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Has Paperless Billing,Mailed check,19.3,185.2,Not Churned
4713-LZDRV,Female,SC,No Partner,No Dependents,2,Provided Phone Service,Single Line,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,79.6,195.05,Churned
9909-IDLEK,Male,Not SC,Has A Partner,Has Dependents,20,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,Has Online Backup,No Device Protection,Provided Tech Support,With Streaming TV,No Streaming Movies,Month-to-month,No Paperless Billing,Mailed check,96.8,1826.7,Not Churned
4092-OFQZS,Male,Not SC,Has A Partner,No Dependents,20,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No Paperless Billing,Mailed check,20.65,417.5,Not Churned
1561-BWHIN,Male,Not SC,Has A Partner,Has Dependents,19,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No Paperless Billing,Mailed check,19.8,344.5,Not Churned
4325-NFSKC,Male,SC,No Partner,No Dependents,19,Provided Phone Service,Has Multiple Lines,Fiber optic,Has Online Security,No Online Backup,No Device Protection,No Tech Support,With Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,90.6,1660,Churned
9927-DSWDF,Male,Not SC,Has A Partner,No Dependents,22,Provided Phone Service,Single Line,Fiber optic,Has Online Security,Has Online Backup,No Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,104.6,2180.55,Not Churned
9500-LTVBP,Female,Not SC,No Partner,No Dependents,35,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,No Online Backup,No Device Protection,Provided Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,No Paperless Billing,Credit card (automatic),80.05,2835.9,Not Churned
7252-NTGSS,Female,Not SC,No Partner,No Dependents,1,Provided Phone Service,Single Line,DSL,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,No Paperless Billing,Mailed check,45.15,45.15,Not Churned
8149-AIQCG,Male,Not SC,No Partner,No Dependents,39,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Credit card (automatic),73.15,2730.85,Not Churned
1360-JYXKQ,Female,SC,Has A Partner,No Dependents,54,Provided Phone Service,Single Line,Fiber optic,No Online Security,No Online Backup,Has Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,One year,Has Paperless Billing,Electronic check,99.1,5437.1,Not Churned
2955-PSXOE,Female,Not SC,No Partner,No Dependents,1,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Has Paperless Billing,Bank transfer (automatic),20.2,20.2,Churned
7762-URZQH,Male,Not SC,Has A Partner,No Dependents,66,Provided Phone Service,Has Multiple Lines,Fiber optic,Has Online Security,No Online Backup,Has Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,Two year,Has Paperless Billing,Credit card (automatic),106.05,6981.35,Churned
0899-WZRSD,Male,Not SC,No Partner,No Dependents,56,Provided Phone Service,Has Multiple Lines,Fiber optic,Has Online Security,No Online Backup,No Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Mailed check,105.35,5794.45,Not Churned
3255-GRXMG,Male,Not SC,No Partner,Has Dependents,18,Provided Phone Service,Single Line,DSL,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Credit card (automatic),45.65,747.2,Not Churned
4828-FAZPK,Female,Not SC,Has A Partner,Has Dependents,16,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,Has Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Credit card (automatic),79.95,1267.95,Not Churned
6094-ZIVKX,Female,Not SC,No Partner,No Dependents,68,Provided Phone Service,Single Line,DSL,Has Online Security,No Online Backup,Has Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,One year,Has Paperless Billing,Credit card (automatic),54.45,3674.95,Not Churned
6925-BAYGL,Female,SC,Has A Partner,No Dependents,53,Provided Phone Service,Has Multiple Lines,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No Paperless Billing,Credit card (automatic),25.1,1275.6,Not Churned
3262-EIDHV,Female,Not SC,Has A Partner,Has Dependents,72,Provided Phone Service,Has Multiple Lines,DSL,Has Online Security,No Online Backup,Has Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,Two year,No Paperless Billing,Credit card (automatic),84.7,5893.9,Not Churned
7354-OIJLX,Male,Not SC,No Partner,No Dependents,9,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,75.85,724.65,Not Churned
1376-HHBDV,Female,Not SC,No Partner,No Dependents,30,Provided Phone Service,Single Line,DSL,Has Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Mailed check,48.8,1536.75,Not Churned
6907-NZZIJ,Female,Not SC,No Partner,No Dependents,36,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,Has Online Backup,No Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,99.15,3615.6,Churned
6133-OZILE,Female,Not SC,No Partner,No Dependents,18,No Phone Service,No phone service,DSL,No Online Security,No Online Backup,Has Device Protection,Provided Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,35.2,607.3,Not Churned
4135-FRWKJ,Female,SC,Has A Partner,Has Dependents,55,Provided Phone Service,Has Multiple Lines,DSL,Has Online Security,No Online Backup,Has Device Protection,Provided Tech Support,With Streaming TV,No Streaming Movies,One year,No Paperless Billing,Electronic check,76.25,4154.55,Not Churned
2911-UREFD,Female,Not SC,Has A Partner,No Dependents,39,No Phone Service,No phone service,DSL,Has Online Security,No Online Backup,Has Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,No Paperless Billing,Electronic check,55.9,2184.35,Churned
3744-ZRRDZ,Male,Not SC,No Partner,No Dependents,21,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,Has Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,82.35,1852.85,Churned
5673-TIYIB,Male,Not SC,No Partner,No Dependents,2,No Phone Service,No phone service,DSL,No Online Security,Has Online Backup,Has Device Protection,Provided Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Credit card (automatic),40.4,77.15,Churned
6551-ZCOTS,Male,SC,No Partner,No Dependents,33,Provided Phone Service,Has Multiple Lines,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Has Paperless Billing,Bank transfer (automatic),24.9,847.8,Not Churned
7191-ADRGF,Male,Not SC,Has A Partner,No Dependents,44,No Phone Service,No phone service,DSL,No Online Security,Has Online Backup,Has Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,Two year,No Paperless Billing,Bank transfer (automatic),54.3,2390.45,Not Churned
5018-LXQQG,Female,Not SC,Has A Partner,Has Dependents,30,Provided Phone Service,Single Line,DSL,Has Online Security,No Online Backup,No Device Protection,Provided Tech Support,No Streaming TV,With Streaming Movies,Month-to-month,No Paperless Billing,Bank transfer (automatic),66.3,1923.5,Not Churned
6892-BOGQE,Female,Not SC,Has A Partner,No Dependents,71,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Has Paperless Billing,Bank transfer (automatic),20.9,1493.2,Not Churned
1602-IJQQE,Female,Not SC,No Partner,No Dependents,4,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,No Paperless Billing,Electronic check,75.35,338.1,Churned
4628-WQCQQ,Male,Not SC,No Partner,Has Dependents,35,Provided Phone Service,Single Line,Fiber optic,No Online Security,No Online Backup,Has Device Protection,No Tech Support,With Streaming TV,No Streaming Movies,One year,Has Paperless Billing,Electronic check,85.15,3030.6,Churned
1746-TGTWV,Male,Not SC,Has A Partner,No Dependents,1,Provided Phone Service,Single Line,Fiber optic,No Online Security,No Online Backup,Has Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,No Paperless Billing,Credit card (automatic),75.35,75.35,Not Churned
5995-SNNEW,Male,SC,Has A Partner,No Dependents,23,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,Has Online Backup,Has Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,104.45,2184.85,Not Churned
8050-WYBND,Female,Not SC,No Partner,Has Dependents,22,No Phone Service,No phone service,DSL,No Online Security,No Online Backup,Has Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,One year,Has Paperless Billing,Credit card (automatic),49.45,1031.4,Not Churned
2821-WARNZ,Female,Not SC,No Partner,Has Dependents,49,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No Paperless Billing,Credit card (automatic),19.45,921.3,Not Churned
4879-GZLFH,Female,Not SC,Has A Partner,Has Dependents,42,Provided Phone Service,Single Line,Fiber optic,No Online Security,No Online Backup,Has Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,92.15,3875.4,Not Churned
1644-IRKSF,Female,Not SC,Has A Partner,Has Dependents,33,Provided Phone Service,Single Line,Fiber optic,No Online Security,No Online Backup,Has Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,One year,Has Paperless Billing,Electronic check,93.8,3124.5,Churned
8314-HTWVE,Female,Not SC,Has A Partner,Has Dependents,7,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No Paperless Billing,Mailed check,19.85,144.15,Not Churned
9402-ROUMJ,Female,Not SC,Has A Partner,Has Dependents,67,Provided Phone Service,Has Multiple Lines,Fiber optic,Has Online Security,No Online Backup,Has Device Protection,Provided Tech Support,No Streaming TV,With Streaming Movies,One year,Has Paperless Billing,Bank transfer (automatic),100.25,6689,Not Churned
2507-QZPQS,Male,Not SC,No Partner,No Dependents,15,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,Has Online Backup,No Device Protection,Provided Tech Support,No Streaming TV,With Streaming Movies,Month-to-month,No Paperless Billing,Electronic check,95.7,1451.1,Not Churned
7159-NOKYQ,Male,Not SC,Has A Partner,No Dependents,67,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,Has Online Backup,Has Device Protection,No Tech Support,No Streaming TV,With Streaming Movies,Two year,Has Paperless Billing,Electronic check,93.15,6368.2,Not Churned
5707-ZMDJP,Male,Not SC,Has A Partner,Has Dependents,53,Provided Phone Service,Single Line,DSL,Has Online Security,Has Online Backup,No Device Protection,Provided Tech Support,With Streaming TV,No Streaming Movies,Two year,Has Paperless Billing,Mailed check,69.7,3729.6,Not Churned
8779-YIQQA,Male,Not SC,Has A Partner,Has Dependents,21,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No Paperless Billing,Mailed check,19.8,350.1,Not Churned
7136-IHZJA,Female,Not SC,Has A Partner,Has Dependents,40,Provided Phone Service,Single Line,DSL,Has Online Security,Has Online Backup,No Device Protection,Provided Tech Support,No Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Mailed check,71.35,2847.2,Not Churned
8966-OIQHG,Female,Not SC,Has A Partner,Has Dependents,22,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No Paperless Billing,Bank transfer (automatic),20.75,452.35,Not Churned
